Query 	 DocID 	 Rel 	Recall 	 Precision
1	 Q0 	CACM-2946	 N 		0.0		0.0
1	 Q0 	CACM-1410	 R 		0.2		0.5
1	 Q0 	CACM-1605	 R 		0.4		0.6666666666666666
1	 Q0 	CACM-1506	 N 		0.4		0.5
1	 Q0 	CACM-1519	 N 		0.4		0.4
1	 Q0 	CACM-2379	 N 		0.4		0.3333333333333333
1	 Q0 	CACM-1805	 N 		0.4		0.2857142857142857
1	 Q0 	CACM-0585	 N 		0.4		0.25
1	 Q0 	CACM-1341	 N 		0.4		0.2222222222222222
1	 Q0 	CACM-1161	 N 		0.4		0.2
1	 Q0 	CACM-1591	 N 		0.4		0.18181818181818182
1	 Q0 	CACM-2950	 N 		0.4		0.16666666666666666
1	 Q0 	CACM-1464	 N 		0.4		0.15384615384615385
1	 Q0 	CACM-2054	 N 		0.4		0.14285714285714285
1	 Q0 	CACM-2378	 N 		0.4		0.13333333333333333
1	 Q0 	CACM-2632	 N 		0.4		0.125
1	 Q0 	CACM-2319	 N 		0.4		0.11764705882352941
1	 Q0 	CACM-3025	 N 		0.4		0.1111111111111111
1	 Q0 	CACM-2947	 N 		0.4		0.10526315789473684
1	 Q0 	CACM-1844	 N 		0.4		0.1
1	 Q0 	CACM-1393	 N 		0.4		0.09523809523809523
1	 Q0 	CACM-1572	 R 		0.6		0.13636363636363635
1	 Q0 	CACM-2358	 R 		0.8		0.17391304347826086
1	 Q0 	CACM-1647	 N 		0.8		0.16666666666666666
1	 Q0 	CACM-1033	 N 		0.8		0.16
1	 Q0 	CACM-1544	 N 		0.8		0.15384615384615385
1	 Q0 	CACM-1523	 N 		0.8		0.14814814814814814
1	 Q0 	CACM-1938	 N 		0.8		0.14285714285714285
1	 Q0 	CACM-1225	 N 		0.8		0.13793103448275862
1	 Q0 	CACM-1113	 N 		0.8		0.13333333333333333
1	 Q0 	CACM-2357	 N 		0.8		0.12903225806451613
1	 Q0 	CACM-1264	 N 		0.8		0.125
1	 Q0 	CACM-0619	 N 		0.8		0.12121212121212122
1	 Q0 	CACM-1885	 N 		0.8		0.11764705882352941
1	 Q0 	CACM-2669	 N 		0.8		0.11428571428571428
1	 Q0 	CACM-2470	 N 		0.8		0.1111111111111111
1	 Q0 	CACM-2951	 N 		0.8		0.10810810810810811
1	 Q0 	CACM-0637	 N 		0.8		0.10526315789473684
1	 Q0 	CACM-2080	 N 		0.8		0.10256410256410256
1	 Q0 	CACM-2380	 N 		0.8		0.1
1	 Q0 	CACM-1827	 N 		0.8		0.0975609756097561
1	 Q0 	CACM-3127	 N 		0.8		0.09523809523809523
1	 Q0 	CACM-0972	 N 		0.8		0.09302325581395349
1	 Q0 	CACM-2247	 N 		0.8		0.09090909090909091
1	 Q0 	CACM-2201	 N 		0.8		0.08888888888888889
1	 Q0 	CACM-2342	 N 		0.8		0.08695652173913043
1	 Q0 	CACM-1698	 N 		0.8		0.0851063829787234
1	 Q0 	CACM-1854	 N 		0.8		0.08333333333333333
1	 Q0 	CACM-3153	 N 		0.8		0.08163265306122448
1	 Q0 	CACM-1487	 N 		0.8		0.08
1	 Q0 	CACM-2188	 N 		0.8		0.0784313725490196
1	 Q0 	CACM-0695	 N 		0.8		0.07692307692307693
1	 Q0 	CACM-1749	 N 		0.8		0.07547169811320754
1	 Q0 	CACM-1680	 N 		0.8		0.07407407407407407
1	 Q0 	CACM-2500	 N 		0.8		0.07272727272727272
1	 Q0 	CACM-1526	 N 		0.8		0.07142857142857142
1	 Q0 	CACM-2535	 N 		0.8		0.07017543859649122
1	 Q0 	CACM-1236	 N 		0.8		0.06896551724137931
1	 Q0 	CACM-1939	 N 		0.8		0.06779661016949153
1	 Q0 	CACM-1960	 N 		0.8		0.06666666666666667
1	 Q0 	CACM-1589	 N 		0.8		0.06557377049180328
1	 Q0 	CACM-1195	 N 		0.8		0.06451612903225806
1	 Q0 	CACM-2740	 N 		0.8		0.06349206349206349
1	 Q0 	CACM-2372	 N 		0.8		0.0625
1	 Q0 	CACM-2184	 N 		0.8		0.06153846153846154
1	 Q0 	CACM-2764	 N 		0.8		0.06060606060606061
1	 Q0 	CACM-1652	 N 		0.8		0.05970149253731343
1	 Q0 	CACM-2841	 N 		0.8		0.058823529411764705
1	 Q0 	CACM-2153	 N 		0.8		0.057971014492753624
1	 Q0 	CACM-1391	 N 		0.8		0.05714285714285714
1	 Q0 	CACM-2218	 N 		0.8		0.056338028169014086
1	 Q0 	CACM-1753	 N 		0.8		0.05555555555555555
1	 Q0 	CACM-2838	 N 		0.8		0.0547945205479452
1	 Q0 	CACM-1315	 N 		0.8		0.05405405405405406
1	 Q0 	CACM-2878	 N 		0.8		0.05333333333333334
1	 Q0 	CACM-1962	 N 		0.8		0.05263157894736842
1	 Q0 	CACM-1472	 N 		0.8		0.05194805194805195
1	 Q0 	CACM-1626	 N 		0.8		0.05128205128205128
1	 Q0 	CACM-2219	 N 		0.8		0.05063291139240506
1	 Q0 	CACM-3048	 N 		0.8		0.05
1	 Q0 	CACM-2274	 N 		0.8		0.04938271604938271
1	 Q0 	CACM-1179	 N 		0.8		0.04878048780487805
1	 Q0 	CACM-1751	 N 		0.8		0.04819277108433735
1	 Q0 	CACM-1247	 N 		0.8		0.047619047619047616
1	 Q0 	CACM-3103	 N 		0.8		0.047058823529411764
1	 Q0 	CACM-2297	 N 		0.8		0.046511627906976744
1	 Q0 	CACM-1828	 N 		0.8		0.04597701149425287
1	 Q0 	CACM-2622	 N 		0.8		0.045454545454545456
1	 Q0 	CACM-2371	 N 		0.8		0.0449438202247191
1	 Q0 	CACM-1590	 N 		0.8		0.044444444444444446
1	 Q0 	CACM-2988	 N 		0.8		0.04395604395604396
1	 Q0 	CACM-2003	 N 		0.8		0.043478260869565216
1	 Q0 	CACM-2501	 N 		0.8		0.043010752688172046
1	 Q0 	CACM-3134	 N 		0.8		0.0425531914893617
1	 Q0 	CACM-2542	 N 		0.8		0.042105263157894736
1	 Q0 	CACM-1408	 N 		0.8		0.041666666666666664
1	 Q0 	CACM-3015	 N 		0.8		0.041237113402061855
1	 Q0 	CACM-2597	 N 		0.8		0.04081632653061224
1	 Q0 	CACM-1542	 N 		0.8		0.04040404040404041
1	 Q0 	CACM-3121	 N 		0.8		0.04

Average precision for query 1 : 0.2953886693017127

2	 Q0 	CACM-2434	 R 		0.3333333333333333		1.0
2	 Q0 	CACM-3078	 R 		0.6666666666666666		1.0
2	 Q0 	CACM-2863	 R 		1.0		1.0
2	 Q0 	CACM-1364	 N 		1.0		0.75
2	 Q0 	CACM-0497	 N 		1.0		0.6
2	 Q0 	CACM-1652	 N 		1.0		0.5
2	 Q0 	CACM-1010	 N 		1.0		0.42857142857142855
2	 Q0 	CACM-1671	 N 		1.0		0.375
2	 Q0 	CACM-3129	 N 		1.0		0.3333333333333333
2	 Q0 	CACM-1397	 N 		1.0		0.3
