Query 	 DocID 	 Rel 	Recall 	 Precision
1	CACM-2946	 N 		0.0		0.0
1	CACM-1410	 R 		0.2		0.5
1	CACM-1605	 R 		0.4		0.6666666666666666
1	CACM-1506	 N 		0.4		0.5
1	CACM-1519	 N 		0.4		0.4
1	CACM-2379	 N 		0.4		0.3333333333333333
1	CACM-1805	 N 		0.4		0.2857142857142857
1	CACM-0585	 N 		0.4		0.25
1	CACM-1341	 N 		0.4		0.2222222222222222
1	CACM-1161	 N 		0.4		0.2
1	CACM-1591	 N 		0.4		0.18181818181818182
1	CACM-2950	 N 		0.4		0.16666666666666666
1	CACM-1464	 N 		0.4		0.15384615384615385
1	CACM-2054	 N 		0.4		0.14285714285714285
1	CACM-2378	 N 		0.4		0.13333333333333333
1	CACM-2632	 N 		0.4		0.125
1	CACM-2319	 N 		0.4		0.11764705882352941
1	CACM-3025	 N 		0.4		0.1111111111111111
1	CACM-2947	 N 		0.4		0.10526315789473684
1	CACM-1844	 N 		0.4		0.1
1	CACM-1393	 N 		0.4		0.09523809523809523
1	CACM-1572	 R 		0.6		0.13636363636363635
1	CACM-2358	 R 		0.8		0.17391304347826086
1	CACM-1647	 N 		0.8		0.16666666666666666
1	CACM-1033	 N 		0.8		0.16
1	CACM-1544	 N 		0.8		0.15384615384615385
1	CACM-1523	 N 		0.8		0.14814814814814814
1	CACM-1938	 N 		0.8		0.14285714285714285
1	CACM-1225	 N 		0.8		0.13793103448275862
1	CACM-1113	 N 		0.8		0.13333333333333333
1	CACM-2357	 N 		0.8		0.12903225806451613
1	CACM-1264	 N 		0.8		0.125
1	CACM-0619	 N 		0.8		0.12121212121212122
1	CACM-1885	 N 		0.8		0.11764705882352941
1	CACM-2669	 N 		0.8		0.11428571428571428
1	CACM-2470	 N 		0.8		0.1111111111111111
1	CACM-2951	 N 		0.8		0.10810810810810811
1	CACM-0637	 N 		0.8		0.10526315789473684
1	CACM-2080	 N 		0.8		0.10256410256410256
1	CACM-2380	 N 		0.8		0.1
1	CACM-1827	 N 		0.8		0.0975609756097561
1	CACM-3127	 N 		0.8		0.09523809523809523
1	CACM-0972	 N 		0.8		0.09302325581395349
1	CACM-2247	 N 		0.8		0.09090909090909091
1	CACM-2201	 N 		0.8		0.08888888888888889
1	CACM-2342	 N 		0.8		0.08695652173913043
1	CACM-1698	 N 		0.8		0.0851063829787234
1	CACM-1854	 N 		0.8		0.08333333333333333
1	CACM-3153	 N 		0.8		0.08163265306122448
1	CACM-1487	 N 		0.8		0.08
1	CACM-2188	 N 		0.8		0.0784313725490196
1	CACM-0695	 N 		0.8		0.07692307692307693
1	CACM-1749	 N 		0.8		0.07547169811320754
1	CACM-1680	 N 		0.8		0.07407407407407407
1	CACM-2500	 N 		0.8		0.07272727272727272
1	CACM-1526	 N 		0.8		0.07142857142857142
1	CACM-2535	 N 		0.8		0.07017543859649122
1	CACM-1236	 N 		0.8		0.06896551724137931
1	CACM-1939	 N 		0.8		0.06779661016949153
1	CACM-1960	 N 		0.8		0.06666666666666667
1	CACM-1589	 N 		0.8		0.06557377049180328
1	CACM-1195	 N 		0.8		0.06451612903225806
1	CACM-2740	 N 		0.8		0.06349206349206349
1	CACM-2372	 N 		0.8		0.0625
1	CACM-2184	 N 		0.8		0.06153846153846154
1	CACM-2764	 N 		0.8		0.06060606060606061
1	CACM-1652	 N 		0.8		0.05970149253731343
1	CACM-2841	 N 		0.8		0.058823529411764705
1	CACM-2153	 N 		0.8		0.057971014492753624
1	CACM-1391	 N 		0.8		0.05714285714285714
1	CACM-2218	 N 		0.8		0.056338028169014086
1	CACM-1753	 N 		0.8		0.05555555555555555
1	CACM-2838	 N 		0.8		0.0547945205479452
1	CACM-1315	 N 		0.8		0.05405405405405406
1	CACM-2878	 N 		0.8		0.05333333333333334
1	CACM-1962	 N 		0.8		0.05263157894736842
1	CACM-1472	 N 		0.8		0.05194805194805195
1	CACM-1626	 N 		0.8		0.05128205128205128
1	CACM-2219	 N 		0.8		0.05063291139240506
1	CACM-3048	 N 		0.8		0.05
1	CACM-2274	 N 		0.8		0.04938271604938271
1	CACM-1179	 N 		0.8		0.04878048780487805
1	CACM-1751	 N 		0.8		0.04819277108433735
1	CACM-1247	 N 		0.8		0.047619047619047616
1	CACM-3103	 N 		0.8		0.047058823529411764
1	CACM-2297	 N 		0.8		0.046511627906976744
1	CACM-1828	 N 		0.8		0.04597701149425287
1	CACM-2622	 N 		0.8		0.045454545454545456
1	CACM-2371	 N 		0.8		0.0449438202247191
1	CACM-1590	 N 		0.8		0.044444444444444446
1	CACM-2988	 N 		0.8		0.04395604395604396
1	CACM-2003	 N 		0.8		0.043478260869565216
1	CACM-2501	 N 		0.8		0.043010752688172046
1	CACM-3134	 N 		0.8		0.0425531914893617
1	CACM-2542	 N 		0.8		0.042105263157894736
1	CACM-1408	 N 		0.8		0.041666666666666664
1	CACM-3015	 N 		0.8		0.041237113402061855
1	CACM-2597	 N 		0.8		0.04081632653061224
1	CACM-1542	 N 		0.8		0.04040404040404041
1	CACM-3121	 N 		0.8		0.04

Average precision for query 1 : 0.2953886693017127

2	CACM-2434	 R 		0.3333333333333333		1.0
2	CACM-3078	 R 		0.6666666666666666		1.0
2	CACM-2863	 R 		1.0		1.0
2	CACM-1364	 N 		1.0		0.75
2	CACM-0497	 N 		1.0		0.6
2	CACM-1652	 N 		1.0		0.5
2	CACM-1010	 N 		1.0		0.42857142857142855
2	CACM-1671	 N 		1.0		0.375
2	CACM-3129	 N 		1.0		0.3333333333333333
2	CACM-1397	 N 		1.0		0.3
2	CACM-0727	 N 		1.0		0.2727272727272727
2	CACM-1623	 N 		1.0		0.25
2	CACM-0616	 N 		1.0		0.23076923076923078
2	CACM-1046	 N 		1.0		0.21428571428571427
2	CACM-2971	 N 		1.0		0.2
2	CACM-3202	 N 		1.0		0.1875
2	CACM-0049	 N 		1.0		0.17647058823529413
2	CACM-1861	 N 		1.0		0.16666666666666666
2	CACM-3086	 N 		1.0		0.15789473684210525
2	CACM-3201	 N 		1.0		0.15
2	CACM-1012	 N 		1.0		0.14285714285714285
2	CACM-0407	 N 		1.0		0.13636363636363635
2	CACM-0854	 N 		1.0		0.13043478260869565
2	CACM-1977	 N 		1.0		0.125
2	CACM-0679	 N 		1.0		0.12
2	CACM-1264	 N 		1.0		0.11538461538461539
2	CACM-0942	 N 		1.0		0.1111111111111111
2	CACM-2868	 N 		1.0		0.10714285714285714
2	CACM-0335	 N 		1.0		0.10344827586206896
2	CACM-1674	 N 		1.0		0.1
2	CACM-0527	 N 		1.0		0.0967741935483871
2	CACM-1867	 N 		1.0		0.09375
2	CACM-1272	 N 		1.0		0.09090909090909091
2	CACM-1214	 N 		1.0		0.08823529411764706
2	CACM-1550	 N 		1.0		0.08571428571428572
2	CACM-2304	 N 		1.0		0.08333333333333333
2	CACM-1014	 N 		1.0		0.08108108108108109
2	CACM-1902	 N 		1.0		0.07894736842105263
2	CACM-3138	 N 		1.0		0.07692307692307693
2	CACM-2925	 N 		1.0		0.075
2	CACM-2746	 N 		1.0		0.07317073170731707
2	CACM-0637	 N 		1.0		0.07142857142857142
2	CACM-1915	 N 		1.0		0.06976744186046512
2	CACM-1931	 N 		1.0		0.06818181818181818
2	CACM-0944	 N 		1.0		0.06666666666666667
2	CACM-0276	 N 		1.0		0.06521739130434782
2	CACM-0626	 N 		1.0		0.06382978723404255
2	CACM-2125	 N 		1.0		0.0625
2	CACM-1619	 N 		1.0		0.061224489795918366
2	CACM-0531	 N 		1.0		0.06
2	CACM-3180	 N 		1.0		0.058823529411764705
2	CACM-2189	 N 		1.0		0.057692307692307696
2	CACM-0303	 N 		1.0		0.05660377358490566
2	CACM-2812	 N 		1.0		0.05555555555555555
2	CACM-1154	 N 		1.0		0.05454545454545454
2	CACM-2887	 N 		1.0		0.05357142857142857
2	CACM-0857	 N 		1.0		0.05263157894736842
2	CACM-2664	 N 		1.0		0.05172413793103448
2	CACM-1488	 N 		1.0		0.05084745762711865
2	CACM-0397	 N 		1.0		0.05
2	CACM-3117	 N 		1.0		0.04918032786885246
2	CACM-2647	 N 		1.0		0.04838709677419355
2	CACM-2939	 N 		1.0		0.047619047619047616
2	CACM-2980	 N 		1.0		0.046875
2	CACM-3197	 N 		1.0		0.046153846153846156
2	CACM-1223	 N 		1.0		0.045454545454545456
2	CACM-0058	 N 		1.0		0.04477611940298507
2	CACM-2250	 N 		1.0		0.04411764705882353
2	CACM-1638	 N 		1.0		0.043478260869565216
2	CACM-1610	 N 		1.0		0.04285714285714286
2	CACM-2786	 N 		1.0		0.04225352112676056
2	CACM-2276	 N 		1.0		0.041666666666666664
2	CACM-1426	 N 		1.0		0.0410958904109589
2	CACM-2914	 N 		1.0		0.04054054054054054
2	CACM-3033	 N 		1.0		0.04
2	CACM-1564	 N 		1.0		0.039473684210526314
2	CACM-1846	 N 		1.0		0.03896103896103896
2	CACM-1753	 N 		1.0		0.038461538461538464
2	CACM-3003	 N 		1.0		0.0379746835443038
2	CACM-0730	 N 		1.0		0.0375
2	CACM-2312	 N 		1.0		0.037037037037037035
2	CACM-2650	 N 		1.0		0.036585365853658534
2	CACM-3194	 N 		1.0		0.03614457831325301
2	CACM-2800	 N 		1.0		0.03571428571428571
2	CACM-1258	 N 		1.0		0.03529411764705882
2	CACM-0585	 N 		1.0		0.03488372093023256
2	CACM-3136	 N 		1.0		0.034482758620689655
2	CACM-3055	 N 		1.0		0.03409090909090909
2	CACM-2195	 N 		1.0		0.033707865168539325
2	CACM-1062	 N 		1.0		0.03333333333333333
2	CACM-1415	 N 		1.0		0.03296703296703297
2	CACM-1770	 N 		1.0		0.03260869565217391
2	CACM-3092	 N 		1.0		0.03225806451612903
2	CACM-2663	 N 		1.0		0.031914893617021274
2	CACM-2967	 N 		1.0		0.031578947368421054
2	CACM-2143	 N 		1.0		0.03125
2	CACM-0492	 N 		1.0		0.030927835051546393
2	CACM-0282	 N 		1.0		0.030612244897959183
2	CACM-2735	 N 		1.0		0.030303030303030304
2	CACM-3144	 N 		1.0		0.03

Average precision for query 2 : 1.0

3	CACM-1807	 R 		0.16666666666666666		1.0
3	CACM-1947	 R 		0.3333333333333333		1.0
3	CACM-3115	 N 		0.3333333333333333		0.6666666666666666
3	CACM-2579	 N 		0.3333333333333333		0.5
3	CACM-1135	 N 		0.3333333333333333		0.4
3	CACM-3130	 N 		0.3333333333333333		0.3333333333333333
3	CACM-2981	 N 		0.3333333333333333		0.2857142857142857
3	CACM-1387	 N 		0.3333333333333333		0.25
3	CACM-1223	 N 		0.3333333333333333		0.2222222222222222
3	CACM-0828	 N 		0.3333333333333333		0.2
3	CACM-1062	 N 		0.3333333333333333		0.18181818181818182
3	CACM-2928	 N 		0.3333333333333333		0.16666666666666666
3	CACM-1402	 N 		0.3333333333333333		0.15384615384615385
3	CACM-2083	 N 		0.3333333333333333		0.14285714285714285
3	CACM-1029	 N 		0.3333333333333333		0.13333333333333333
3	CACM-1134	 R 		0.5		0.1875
3	CACM-0048	 N 		0.5		0.17647058823529413
3	CACM-2835	 N 		0.5		0.16666666666666666
3	CACM-0531	 N 		0.5		0.15789473684210525
3	CACM-1572	 N 		0.5		0.15
3	CACM-2189	 N 		0.5		0.14285714285714285
3	CACM-3099	 N 		0.5		0.13636363636363635
3	CACM-1535	 N 		0.5		0.13043478260869565
3	CACM-2697	 N 		0.5		0.125
3	CACM-2971	 N 		0.5		0.12
3	CACM-2989	 N 		0.5		0.11538461538461539
3	CACM-2537	 N 		0.5		0.1111111111111111
3	CACM-1072	 N 		0.5		0.10714285714285714
3	CACM-3114	 N 		0.5		0.10344827586206896
3	CACM-3081	 N 		0.5		0.1
3	CACM-1533	 N 		0.5		0.0967741935483871
3	CACM-3125	 N 		0.5		0.09375
3	CACM-3138	 N 		0.5		0.09090909090909091
3	CACM-1194	 N 		0.5		0.08823529411764706
3	CACM-3045	 N 		0.5		0.08571428571428572
3	CACM-0252	 N 		0.5		0.08333333333333333
3	CACM-2746	 N 		0.5		0.08108108108108109
3	CACM-1206	 N 		0.5		0.07894736842105263
3	CACM-0796	 N 		0.5		0.07692307692307693
3	CACM-1392	 N 		0.5		0.075
3	CACM-1181	 N 		0.5		0.07317073170731707
3	CACM-1003	 N 		0.5		0.07142857142857142
3	CACM-1645	 N 		0.5		0.06976744186046512
3	CACM-2692	 N 		0.5		0.06818181818181818
3	CACM-0637	 N 		0.5		0.06666666666666667
3	CACM-2210	 N 		0.5		0.06521739130434782
3	CACM-2053	 N 		0.5		0.06382978723404255
3	CACM-1846	 N 		0.5		0.0625
3	CACM-1783	 N 		0.5		0.061224489795918366
